날짜,금액,소분류,업종코드,대분류,중분류
2023.9.7,-15670,온라인거래,ss068,전자상거래,전자상거래
2023.9.6,-1000,제과점,ss005,요식/유흥,제과/커피/패스트푸드
2023.9.6,-5700,화장품,ss043,미용,화장품
2023.9.6,-3800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.9.6,-9000,한식,ss001,요식/유흥,한식
2023.9.6,-5400,교통,ss040,여행/교통,교통
2023.9.5,-7510,온라인거래,ss068,전자상거래,전자상거래
2023.9.5,-9000,한식,ss001,요식/유흥,한식
2023.9.5,-2700,교통,ss040,여행/교통,교통
2023.9.4,-9000,한식,ss001,요식/유흥,한식
2023.9.4,-1300,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.9.4,-250,교통,ss040,여행/교통,교통
2023.9.4,-3850,교통,ss040,여행/교통,교통
2023.9.3,-800,편의점,ss016,유통,편의점
2023.9.3,-4000,약국,ss058,의료,약국
2023.9.3,-78000,안경,ss024,의류/잡화,패션/잡화
2023.9.3,-17900,교통,ss040,여행/교통,교통
2023.9.3,-20600,교통,ss040,여행/교통,교통
2023.9.3,-18611,결제대행(PG),ss069,전자상거래,전자상거래
2023.9.2,-12636,온라인거래,ss068,전자상거래,전자상거래
2023.9.1,-4000,의복/의류,ss021,의류/잡화,의복/의류
2023.9.1,-7200,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.9.1,-25900,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.9.1,-8500,일식,ss002,요식/유흥,일식/중식/양식
2023.9.1,-24900,온라인거래,ss068,전자상거래,전자상거래
2023.8.31,-12500,일식,ss002,요식/유흥,일식/중식/양식
2023.8.31,-4990,온라인거래,ss068,전자상거래,전자상거래
2023.8.31,-5000,약국,ss058,의료,약국
2023.8.31,-1500,교통,ss040,여행/교통,교통
2023.8.31,-4050,교통,ss040,여행/교통,교통
2023.8.30,-28500,온라인거래,ss068,전자상거래,전자상거래
2023.8.30,-7000,한식,ss001,요식/유흥,한식
2023.8.30,-136,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.8.30,-5300,교통,ss040,여행/교통,교통
2023.8.29,-3900,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.29,-9000,한식,ss001,요식/유흥,한식
2023.8.28,-3000,약국,ss058,의료,약국
2023.8.28,-9000,한식,ss001,요식/유흥,한식
2023.8.28,-5300,교통,ss040,여행/교통,교통
2023.8.27,-6000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.8.27,-3500,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.26,-2100,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.8.26,-3000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.8.26,-7000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.26,-2700,교통,ss040,여행/교통,교통
2023.8.25,-3800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.25,-8000,일식,ss002,요식/유흥,일식/중식/양식
2023.8.25,-20000,온라인거래,ss068,전자상거래,전자상거래
2023.8.25,-101500,생활서비스,ss044,가정생활/서비스,서비스
2023.8.25,-2700,교통,ss040,여행/교통,교통
2023.8.25,-300,생활서비스,ss044,가정생활/서비스,서비스
2023.8.24,-9000,한식,ss001,요식/유흥,한식
2023.8.24,-1300,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.23,-3000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.8.23,-9000,한식,ss001,요식/유흥,한식
2023.8.23,-2000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.23,-5400,교통,ss040,여행/교통,교통
2023.8.22,-1000,편의점,ss016,유통,편의점
2023.8.22,-9000,한식,ss001,요식/유흥,한식
2023.8.22,-1300,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.21,-8500,온라인거래,ss068,전자상거래,전자상거래
2023.8.21,-42000,온라인거래,ss068,전자상거래,전자상거래
2023.8.21,-1800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.21,-11500,한식,ss001,요식/유흥,한식
2023.8.21,-5400,교통,ss040,여행/교통,교통
2023.8.20,-1800,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.8.20,-25500,교통,ss040,여행/교통,교통
2023.8.20,-21780,결제대행(PG),ss069,전자상거래,전자상거래
2023.8.20,-25800,교통,ss040,여행/교통,교통
2023.8.20,-4250,온라인거래,ss068,전자상거래,전자상거래
2023.8.19,-4000,온라인거래,ss068,전자상거래,전자상거래
2023.8.19,-16000,서점,ss031,스포츠/문화/레저,스포츠/문화/레저
2023.8.19,-2700,교통,ss040,여행/교통,교통
2023.8.19,-100,교통,ss040,여행/교통,교통
2023.8.18,-1800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.18,-10000,한식,ss001,요식/유흥,한식
2023.8.18,-46500,온라인거래,ss068,전자상거래,전자상거래
2023.8.17,-35800,교통,ss040,여행/교통,교통
2023.8.17,-3800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.17,-7100,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.8.17,-5300,교통,ss040,여행/교통,교통
2023.8.16,-140,생활서비스,ss044,가정생활/서비스,서비스
2023.8.16,-1500,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.16,-8500,한식,ss001,요식/유흥,한식
2023.8.16,-10800,온라인거래,ss068,전자상거래,전자상거래
2023.8.15,-10000,온라인거래,ss068,전자상거래,전자상거래
2023.8.15,-2700,교통,ss040,여행/교통,교통
2023.8.14,-3160,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.14,-7750,기타음/식료품,ss020,음/식료품,음/식료품
2023.8.13,-2750,편의점,ss016,유통,편의점
2023.8.13,-1600,편의점,ss016,유통,편의점
2023.8.13,-4000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.8.13,-140,생활서비스,ss044,가정생활/서비스,서비스
2023.8.13,-5400,교통,ss040,여행/교통,교통
2023.8.12,-1350,교통,ss040,여행/교통,교통
2023.8.11,-8000,생활서비스,ss044,가정생활/서비스,서비스
2023.8.11,-4000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.11,-9000,한식,ss001,요식/유흥,한식
2023.8.11,-17490,통신,ss048,가정생활/서비스,각종요금
2023.8.11,-5300,교통,ss040,여행/교통,교통
2023.8.11,-900,교통,ss040,여행/교통,교통
2023.8.10,-5000,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.8.10,-4000,백화점,ss012,유통,백화점
2023.8.10,-3900,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.10,-8000,한식,ss001,요식/유흥,한식
2023.8.10,-6270,생활서비스,ss044,가정생활/서비스,서비스
2023.8.10,-1350,교통,ss040,여행/교통,교통
2023.8.9,-3100,편의점,ss016,유통,편의점
2023.8.9,-6300,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.9,-8000,한식,ss001,요식/유흥,한식
2023.8.9,-5200,교통,ss040,여행/교통,교통
2023.8.8,-1200,편의점,ss016,유통,편의점
2023.8.8,-2800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.8,-9000,한식,ss001,요식/유흥,한식
2023.8.8,-5300,교통,ss040,여행/교통,교통
2023.8.7,-5500,편의점,ss016,유통,편의점
2023.8.7,-2200,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.7,-8000,한식,ss001,요식/유흥,한식
2023.8.7,-13500,온라인거래,ss068,전자상거래,전자상거래
2023.8.6,-6200,교통,ss040,여행/교통,교통
2023.8.5,-3000,편의점,ss016,유통,편의점
2023.8.5,-32430,온라인거래,ss068,전자상거래,전자상거래
2023.8.5,-10000,의복/의류,ss021,의류/잡화,의복/의류
2023.8.5,-22800,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.5,-21655,화장품,ss043,미용,화장품
2023.8.5,-2245,화장품,ss043,미용,화장품
2023.8.5,-24800,일식,ss002,요식/유흥,일식/중식/양식
2023.8.5,-2700,교통,ss040,여행/교통,교통
2023.8.4,-3000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.4,-9000,한식,ss001,요식/유흥,한식
2023.8.4,-7890,온라인거래,ss068,전자상거래,전자상거래
2023.8.4,-2700,교통,ss040,여행/교통,교통
2023.8.3,-13378,기타요식,ss008,요식/유흥,기타요식
2023.8.3,-4000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.3,-6700,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.8.3,-2650,교통,ss040,여행/교통,교통
2023.8.3,-1200,교통,ss040,여행/교통,교통
2023.8.2,-4250,온라인거래,ss068,전자상거래,전자상거래
2023.8.1,-13000,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.8.1,-23900,온라인거래,ss068,전자상거래,전자상거래
2023.7.31,-4990,온라인거래,ss068,전자상거래,전자상거래
2023.7.31,-1400,교통,ss040,여행/교통,교통
2023.7.31,-1700,교통,ss040,여행/교통,교통
2023.7.30,-1250,교통,ss040,여행/교통,교통
2023.7.29,-7200,온라인거래,ss068,전자상거래,전자상거래
2023.7.29,1250,교통,ss040,여행/교통,교통
2023.7.29,-1250,교통,ss040,여행/교통,교통
2023.7.28,-5050,교통,ss040,여행/교통,교통
2023.7.27,-6960,온라인거래,ss068,전자상거래,전자상거래
2023.7.27,-3740,생활서비스,ss044,가정생활/서비스,서비스
2023.7.27,-70,생활서비스,ss044,가정생활/서비스,서비스
2023.7.26,-32900,교통,ss040,여행/교통,교통
2023.7.26,-20000,온라인거래,ss068,전자상거래,전자상거래
2023.7.25,-35800,교통,ss040,여행/교통,교통
2023.7.25,-35800,교통,ss040,여행/교통,교통
2023.7.25,-300,생활서비스,ss044,가정생활/서비스,서비스
2023.7.25,-104960,생활서비스,ss044,가정생활/서비스,서비스
2023.7.24,-9900,화장품,ss043,미용,화장품
2023.7.24,-16900,온라인거래,ss068,전자상거래,전자상거래
2023.7.23,-30000,기타요식,ss008,요식/유흥,기타요식
2023.7.21,-1900,교통,ss040,여행/교통,교통
2023.7.19,-1350,교통,ss040,여행/교통,교통
2023.7.18,-51000,일식,ss002,요식/유흥,일식/중식/양식
2023.7.18,1350,교통,ss040,여행/교통,교통
2023.7.18,-1350,교통,ss040,여행/교통,교통
2023.7.17,-2200,편의점,ss016,유통,편의점
2023.7.17,-25500,교통,ss040,여행/교통,교통
2023.7.17,-2700,교통,ss040,여행/교통,교통
2023.7.16,-6300,편의점,ss016,유통,편의점
2023.7.16,-20000,온라인거래,ss068,전자상거래,전자상거래
2023.7.15,-100,교통,ss040,여행/교통,교통
2023.7.14,-1700,편의점,ss016,유통,편의점
2023.7.14,-5300,교통,ss040,여행/교통,교통
2023.7.13,-36000,한식,ss001,요식/유흥,한식
2023.7.12,-2400,편의점,ss016,유통,편의점
2023.7.11,-17490,통신,ss048,가정생활/서비스,각종요금
2023.7.10,-51170,생활서비스,ss044,가정생활/서비스,서비스
2023.7.10,-15620,온라인거래,ss068,전자상거래,전자상거래
2023.7.10,-19799,기타음/식료품,ss020,음/식료품,음/식료품
2023.7.10,-1000,기타음/식료품,ss020,음/식료품,음/식료품
2023.7.10,-19799,결제대행(PG),ss069,전자상거래,전자상거래
2023.7.10,-5970,생활서비스,ss044,가정생활/서비스,서비스
2023.7.8,-20000,기타요식,ss008,요식/유흥,기타요식
2023.7.5,-3000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.7.4,-6650,온라인거래,ss068,전자상거래,전자상거래
2023.7.3,-3490,온라인거래,ss068,전자상거래,전자상거래
2023.7.3,-2700,교통,ss040,여행/교통,교통
2023.7.2,-37500,교통,ss040,여행/교통,교통
2023.7.2,-8160,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.7.2,-1300,편의점,ss016,유통,편의점
2023.7.1,-21000,화장품,ss043,미용,화장품
2023.7.1,-13261,결제대행(PG),ss069,전자상거래,전자상거래
2023.7.1,-46940,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.7.1,-44840,온라인거래,ss068,전자상거래,전자상거래
2023.7.1,-23000,온라인거래,ss068,전자상거래,전자상거래
2023.7.1,-2800,교통,ss040,여행/교통,교통
2023.7.1,-13200,온라인거래,ss068,전자상거래,전자상거래
2023.6.30,-48180,온라인거래,ss068,전자상거래,전자상거래
2023.6.30,-7700,패스트푸드,ss007,요식/유흥,제과/커피/패스트푸드
2023.6.30,-4990,온라인거래,ss068,전자상거래,전자상거래
2023.6.30,-18161,기타음/식료품,ss020,음/식료품,음/식료품
2023.6.30,-3000,기타음/식료품,ss020,음/식료품,음/식료품
2023.6.30,-10000,결제대행(PG),ss069,전자상거래,전자상거래
2023.6.30,-3500,교통,ss040,여행/교통,교통
2023.6.29,-22380,온라인거래,ss068,전자상거래,전자상거래
2023.6.29,-4500,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.6.29,-5000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.6.29,-39600,백화점,ss012,유통,백화점
2023.6.29,-2700,교통,ss040,여행/교통,교통
2023.6.27,-2000,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.6.27,-12300,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.6.27,-17900,교통,ss040,여행/교통,교통
2023.6.27,-1800,교통,ss040,여행/교통,교통
2023.6.26,-34400,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.6.26,-93750,생활서비스,ss044,가정생활/서비스,서비스
2023.6.26,-300,생활서비스,ss044,가정생활/서비스,서비스
2023.6.26,-3950,교통,ss040,여행/교통,교통
2023.6.25,-17900,교통,ss040,여행/교통,교통
2023.6.25,-6800,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.6.23,-21900,온라인거래,ss068,전자상거래,전자상거래
2023.6.23,-21770,기타음/식료품,ss020,음/식료품,음/식료품
2023.6.22,-46500,온라인거래,ss068,전자상거래,전자상거래
2023.6.22,-2700,교통,ss040,여행/교통,교통
2023.6.21,2700,교통,ss040,여행/교통,교통
2023.6.21,-2700,교통,ss040,여행/교통,교통
2023.6.19,-20300,온라인거래,ss068,전자상거래,전자상거래
2023.6.19,-2700,교통,ss040,여행/교통,교통
2023.6.18,-23400,기타요식,ss008,요식/유흥,기타요식
2023.6.17,-2700,교통,ss040,여행/교통,교통
2023.6.16,-3000,편의점,ss016,유통,편의점
2023.6.15,-4980,온라인거래,ss068,전자상거래,전자상거래
2023.6.14,-46600,의복/의류,ss021,의류/잡화,의복/의류
2023.6.14,-52915,의복/의류,ss021,의류/잡화,의복/의류
2023.6.14,-1250,교통,ss040,여행/교통,교통
2023.6.13,-2750,편의점,ss016,유통,편의점
2023.6.13,-3450,슈퍼마켓,ss014,유통,할인점/슈퍼마켓
2023.6.13,-2200,교통,ss040,여행/교통,교통
2023.6.13,-5000,생활잡화,ss015,유통,할인점/슈퍼마켓
2023.6.13,-1350,교통,ss040,여행/교통,교통
2023.6.12,-46854,의복/의류,ss021,의류/잡화,의복/의류
2023.6.12,-5206,의복/의류,ss021,의류/잡화,의복/의류
2023.6.12,-16200,온라인거래,ss068,전자상거래,전자상거래
2023.6.12,-17300,교통,ss040,여행/교통,교통
2023.6.12,-15900,결제대행(PG),ss069,전자상거래,전자상거래
2023.6.11,-7200,온라인거래,ss068,전자상거래,전자상거래
2023.6.10,-26990,온라인거래,ss068,전자상거래,전자상거래
2023.6.10,-10600,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
2023.6.10,-56700,온라인거래,ss068,전자상거래,전자상거래
2023.6.9,-15900,백화점,ss012,유통,백화점
2023.6.9,-8500,한식,ss001,요식/유흥,한식
2023.6.7,-32860,백화점,ss012,유통,백화점
2023.6.6,-28500,온라인거래,ss068,전자상거래,전자상거래
2023.6.6,-18000,교통,ss040,여행/교통,교통
2023.6.6,-10000,결제대행(PG),ss069,전자상거래,전자상거래
2023.6.6,-70230,화장품,ss043,미용,화장품
2023.6.5,-1700,커피전문점,ss006,요식/유흥,제과/커피/패스트푸드
